year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2011,17,28-04-2011,28-04-2011,Gujarat,Kheda,Hepatitis,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2011,17,27-04-2011,28-04-2011,Gujarat,Sabar Kantha,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2011,17,23-04-2011,30-04-2011,Gujarat,Mehsana,Hepatitis A,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2011,17,21-04-2011,28-04-2011,Gujarat,Anand,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2011,17,19-04-2011,21-04-2011,Gujarat,Amreli,Chikungunya,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2011,17,19-04-2011,21-04-2011,Gujarat,Kheda,Chikungunya,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2011,17,18-04-2011,18-04-2011,Gujarat,Anand,Acute Diarrheal Disease,Reported in Same Week,96,0,"cases in absolute number, deaths in absolute number",
2011,17,15-04-2011,,Gujarat,Kutch,Measles,Reported Late,27,0,"cases in absolute number, deaths in absolute number",
2011,17,15-04-2011,,Gujarat,Mehsana,Food Poisoning,Reported Late,19,0,"cases in absolute number, deaths in absolute number",
2011,17,10-04-2011,,Gujarat,Sabar Kantha,Acute Diarrheal Disease,Reported Late,25,0,"cases in absolute number, deaths in absolute number",
2011,17,05-04-2011,,Gujarat,Panchmahal,Measles,Reported Late,5,1,"cases in absolute number, deaths in absolute number",
2011,17,03-05-2011,03-05-2011,Haryana,Faridabad,Chickenpox,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2011,17,28-04-2011,28-04-2011,Haryana,Karnal,Measles,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2011,17,02-05-2011,03-05-2011,Karnataka,Chamarajanagara,Chickenpox,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2011,17,01-05-2011,04-05-2011,Karnataka,Mysuru,Food Poisoning,Reported in Same Week,75,0,"cases in absolute number, deaths in absolute number",
2011,17,01-05-2011,02-05-2011,Karnataka,Chitradurga,Acute Diarrheal Disease,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2011,17,28-04-2011,03-05-2011,Karnataka,Hassan,Acute Diarrheal Disease,Reported in Same Week,97,0,"cases in absolute number, deaths in absolute number",
2011,17,27-04-2011,30-04-2011,Karnataka,Gadag,Acute Diarrheal Disease,Reported in Same Week,33,1,"cases in absolute number, deaths in absolute number",
2011,17,21-04-2011,30-04-2011,Karnataka,Tumakuru,Malaria,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2011,17,18-04-2011,27-04-2011,Karnataka,Udupi,Malaria,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2011,17,24-04-2011,03-05-2011,Kerala,Wayanad,Food Poisoning,Reported in Same Week,42,0,"cases in absolute number, deaths in absolute number",
2011,17,15-04-2011,,Maharashtra,Nashik,Viral Fever,Reported Late,63,0,"cases in absolute number, deaths in absolute number",
2011,17,10-04-2011,,Maharashtra,Kohlapur,Hepatitis,Reported Late,23,0,"cases in absolute number, deaths in absolute number",
2011,17,09-04-2011,,Maharashtra,Kohlapur,Acute Diarrheal Disease,Reported Late,32,0,"cases in absolute number, deaths in absolute number",
2011,17,01-05-2011,03-05-2011,Odisha,Khordha,Food Poisoning,Reported in Same Week,44,0,"cases in absolute number, deaths in absolute number",
2011,17,27-04-2011,29-04-2011,Odisha,Puri,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2011,17,29-04-2011,29-04-2011,Punjab,Firozepur,Hepatitis,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2011,17,02-05-2011,02-05-2011,Rajasthan,Sri Ganganagar,Food Poisoning,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2011,17,30-04-2011,30-04-2011,Rajasthan,Jaipur,Food Poisoning,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2011,17,26-04-2011,26-04-2011,Rajasthan,Sri Ganganagar,Food Poisoning,Reported in Same Week,5,2,"cases in absolute number, deaths in absolute number",
2011,17,26-04-2011,,Rajasthan,Dholpur,Measles,Previous Week Follow up,17,0,"cases in absolute number, deaths in absolute number",
2011,17,21-04-2011,21-04-2011,Rajasthan,Bhaharatpur,Food Poisoning,Reported in Same Week,97,0,"cases in absolute number, deaths in absolute number",
2011,17,21-04-2011,21-04-2011,Rajasthan,Jaipur,Measles,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2011,17,02-04-2011,,Rajasthan,Sawai Madhopur,Measles,Reported Late,8,0,"cases in absolute number, deaths in absolute number",
2011,17,13-03-2011,,Rajasthan,Jodhpur,Measles,Reported Late,13,0,"cases in absolute number, deaths in absolute number",
2011,17,24-04-2011,02-05-2011,Tamil Nadu,Karur,Dengue,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2011,17,18-04-2011,25-04-2011,Tamil Nadu,Tirunelveli,Cholera,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2011,17,25-04-2011,25-04-2011,West Bengal,Nadia,Anthrax,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2011,17,24-04-2011,24-04-2011,West Bengal,Hooghly,Cholera,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2011,17,20-04-2011,20-04-2011,West Bengal,Murshidabad,Anthrax,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2011,17,15-04-2011,,West Bengal,Burdhawan,Acute Diarrheal Disease,Previous Week Follow up,152,0,"cases in absolute number, deaths in absolute number",
2011,17,01-04-2011,,West Bengal,Nadia,Measles,Reported Late,14,0,"cases in absolute number, deaths in absolute number",
2011,17,24-01-2011,24-01-2011,West Bengal,Jalpaiguri,Food Poisoning,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2011,16,24-04-2011,24-04-2011,Andhra Pradesh,Vizianagaram,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2011,16,22-04-2011,24-04-2011,Andhra Pradesh,Mahabubnagar,Acute Diarrheal Disease,Reported in Same Week,45,0,"cases in absolute number, deaths in absolute number",
2011,16,20-04-2011,24-04-2011,Andhra Pradesh,Guntur,Hepatitis,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2011,16,19-04-2011,20-04-2011,Andhra Pradesh,Nellore,Food Poisoning,Reported in Same Week,60,0,"cases in absolute number, deaths in absolute number",
2011,16,18-04-2011,20-04-2011,Andhra Pradesh,Prakasam,Food Poisoning,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2011,16,24-04-2011,25-04-2011,Karnataka,Mysuru,Acute Diarrheal Disease,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2011,16,21-04-2011,25-04-2011,Karnataka,Gulbarga,Acute Diarrheal Disease,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2011,16,20-04-2011,21-04-2011,Karnataka,Mysuru,Cholera,Reported in Same Week,21,0,"cases in absolute number, deaths in absolute number",
2011,16,16-04-2011,21-04-2011,Karnataka,Raichur,Acute Diarrheal Disease,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2011,16,13-04-2011,13-04-2011,Karnataka,Kodagu,Acute Diarrheal Disease,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2011,16,13-04-2011,,Karnataka,Kolar,Food Poisoning,Previous Week Follow up,42,0,"cases in absolute number, deaths in absolute number",
2011,16,12-04-2011,15-04-2011,Karnataka,Koppal,Malaria,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2011,16,11-04-2011,25-04-2011,Karnataka,Bidar,Chikungunya,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2011,16,02-04-2011,,Karnataka,Uttar Kannad,Kyasanur Fandest Disease,Reported Late,2,1,"cases in absolute number, deaths in absolute number",
2011,16,28-03-2011,,Kerala,Alappuzha,Japanese Encephalitis,Reported Late,11,0,"cases in absolute number, deaths in absolute number",
2011,16,20-04-2011,20-04-2011,Maharashtra,Sholapur,Dysentery,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2011,16,18-04-2011,19-04-2011,Maharashtra,Thane,Cholera,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2011,16,17-04-2011,18-04-2011,Maharashtra,Nashik,Malaria,Reported in Same Week,61,1,"cases in absolute number, deaths in absolute number",
2011,16,14-04-2011,19-04-2011,Rajasthan,Karauli,Acute Diarrheal Disease,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2011,16,22-04-2011,25-04-2011,Tamil Nadu,Theni,Acute Diarrheal Disease,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2011,16,18-04-2011,20-04-2011,Tamil Nadu,Cuddalore,Food Poisoning,Reported in Same Week,60,0,"cases in absolute number, deaths in absolute number",
2011,16,12-04-2011,12-04-2011,Uttarakhand,Haridwar,Hepatitis,Reported in Same Week,130,0,"cases in absolute number, deaths in absolute number",
2011,16,24-04-2011,24-04-2011,West Bengal,Bankura,Food Poisoning,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2011,16,22-04-2011,24-04-2011,West Bengal,North 24 Paraganas,Acute Diarrheal Disease,Reported in Same Week,25,1,"cases in absolute number, deaths in absolute number",
2011,16,19-04-2011,19-04-2011,West Bengal,Burdhawan,Acute Diarrheal Disease,Reported in Same Week,118,1,"cases in absolute number, deaths in absolute number",
